sample_id,block_id,best_joint_action_under_score,actual_joint_action,joint_action_match_under_score,selected_joint_score,best_joint_score,best_minus_selected_score,advantage,return
34,15,local,local,1,-0.24604254961013794,-0.24604254961013794,0.0,-11.70211124420166,-37.19667053222656
34,16,local,local,1,-0.4836534261703491,-0.4836534261703491,0.0,-11.70211124420166,-37.19667053222656
34,17,local,bs2,0,-0.6131726503372192,-0.3602958023548126,0.2528768479824066,-11.70211124420166,-37.19667053222656
34,18,local,local,1,-0.39594602584838867,-0.39594602584838867,0.0,-11.70211124420166,-37.19667053222656
34,19,local,local,1,-0.8189360499382019,-0.8189360499382019,0.0,-11.70211124420166,-37.19667053222656
34,20,local,local,1,-0.3040085434913635,-0.3040085434913635,0.0,-11.70211124420166,-37.19667053222656
34,21,local,local,1,-0.10355795919895172,-0.10355795919895172,0.0,-11.70211124420166,-37.19667053222656
34,22,local,bs1,0,-0.4792103171348572,-0.007586794905364513,0.4716235101222992,-11.70211124420166,-37.19667053222656
34,23,local,local,1,-0.832305908203125,-0.832305908203125,0.0,-11.70211124420166,-37.19667053222656
35,0,local,local,1,-1.0435593128204346,-1.0435593128204346,0.0,-28.995405197143555,-36.87419891357422
35,1,local,local,1,-0.21361044049263,-0.21361044049263,0.0,-28.995405197143555,-36.87419891357422
35,2,local,local,1,-0.44478639960289,-0.44478639960289,0.0,-28.995405197143555,-36.87419891357422
35,3,local,bs2,0,-1.2076609134674072,-0.9126550555229187,0.2950058579444885,-28.995405197143555,-36.87419891357422
35,4,local,local,1,-0.29151520133018494,-0.29151520133018494,0.0,-28.995405197143555,-36.87419891357422
35,5,local,local,1,-0.4798577129840851,-0.4798577129840851,0.0,-28.995405197143555,-36.87419891357422
35,6,local,local,1,-0.4420243799686432,-0.4420243799686432,0.0,-28.995405197143555,-36.87419891357422
35,7,local,local,1,-0.6405434012413025,-0.6405434012413025,0.0,-28.995405197143555,-36.87419891357422
35,8,local,local,1,-1.0623602867126465,-1.0623602867126465,0.0,-28.995405197143555,-36.87419891357422
35,9,local,local,1,-1.988460898399353,-1.988460898399353,0.0,-28.995405197143555,-36.87419891357422
35,10,local,local,1,-1.8840322494506836,-1.8840322494506836,0.0,-28.995405197143555,-36.87419891357422
35,11,local,bs2,0,-1.060618281364441,-0.8603585958480835,0.20025968551635742,-28.995405197143555,-36.87419891357422
35,12,local,local,1,-1.3275654315948486,-1.3275654315948486,0.0,-28.995405197143555,-36.87419891357422
35,13,local,bs1,0,-1.187694787979126,-0.7120455503463745,0.47564923763275146,-28.995405197143555,-36.87419891357422
35,14,local,local,1,-0.8098650574684143,-0.8098650574684143,0.0,-28.995405197143555,-36.87419891357422
35,15,local,bs1,0,-0.8701704740524292,-0.6294065713882446,0.24076390266418457,-28.995405197143555,-36.87419891357422
35,16,local,local,1,-0.3928269147872925,-0.3928269147872925,0.0,-28.995405197143555,-36.87419891357422
35,17,local,local,1,-0.019556427374482155,-0.019556427374482155,0.0,-28.995405197143555,-36.87419891357422
35,18,local,local,1,-0.15172868967056274,-0.15172868967056274,0.0,-28.995405197143555,-36.87419891357422
35,19,local,bs2,0,-0.8468078374862671,-0.5909571647644043,0.2558506727218628,-28.995405197143555,-36.87419891357422
35,20,local,local,1,-0.34209170937538147,-0.34209170937538147,0.0,-28.995405197143555,-36.87419891357422
35,21,local,bs1,0,-0.6950855255126953,-0.2808833718299866,0.41420215368270874,-28.995405197143555,-36.87419891357422
35,22,local,local,1,-0.2479134351015091,-0.2479134351015091,0.0,-28.995405197143555,-36.87419891357422
35,23,local,local,1,-0.825124204158783,-0.825124204158783,0.0,-28.995405197143555,-36.87419891357422
36,0,local,local,1,-0.5333333611488342,-0.5333333611488342,0.0,-35.670257568359375,-36.63318634033203
36,1,local,local,1,-0.5080252885818481,-0.5080252885818481,0.0,-35.670257568359375,-36.63318634033203
36,2,local,bs1,0,-0.5786404609680176,-0.3225204348564148,0.2561200261116028,-35.670257568359375,-36.63318634033203
36,3,local,local,1,-0.8192761540412903,-0.8192761540412903,0.0,-35.670257568359375,-36.63318634033203
36,4,local,bs2,0,-0.634355902671814,-0.28813350200653076,0.3462224006652832,-35.670257568359375,-36.63318634033203
36,5,local,bs1,0,-1.3602968454360962,-1.1143385171890259,0.2459583282470703,-35.670257568359375,-36.63318634033203
36,6,local,bs1,0,-1.2548145055770874,-1.0305250883102417,0.2242894172668457,-35.670257568359375,-36.63318634033203
36,7,local,local,1,-0.5775293111801147,-0.5775293111801147,0.0,-35.670257568359375,-36.63318634033203
36,8,local,local,1,-1.1296570301055908,-1.1296570301055908,0.0,-35.670257568359375,-36.63318634033203
36,9,local,local,1,-1.5484539270401,-1.5484539270401,0.0,-35.670257568359375,-36.63318634033203
36,10,local,bs1,0,-1.7928802967071533,-1.5482271909713745,0.2446531057357788,-35.670257568359375,-36.63318634033203
36,11,local,bs2,0,-0.9342414140701294,-0.741310179233551,0.19293123483657837,-35.670257568359375,-36.63318634033203
36,12,local,local,1,-1.0509092807769775,-1.0509092807769775,0.0,-35.670257568359375,-36.63318634033203
36,13,local,bs1,0,-0.8279402852058411,-0.32677218317985535,0.5011681318283081,-35.670257568359375,-36.63318634033203
36,14,local,local,1,-0.7165160775184631,-0.7165160775184631,0.0,-35.670257568359375,-36.63318634033203
36,15,local,bs1,0,-0.9745401740074158,-0.7646468281745911,0.2098933458328247,-35.670257568359375,-36.63318634033203
36,16,local,local,1,-0.308640718460083,-0.308640718460083,0.0,-35.670257568359375,-36.63318634033203
36,17,local,local,1,-0.06544207036495209,-0.06544207036495209,0.0,-35.670257568359375,-36.63318634033203
36,18,local,bs1,0,-0.3126813769340515,-0.06091110408306122,0.2517702579498291,-35.670257568359375,-36.63318634033203
36,19,local,bs1,0,-0.9005165696144104,-0.6484431028366089,0.2520734667778015,-35.670257568359375,-36.63318634033203
36,20,local,bs1,0,-0.6053904891014099,-0.3952416479587555,0.21014884114265442,-35.670257568359375,-36.63318634033203
36,21,local,bs1,0,-0.7435241937637329,-0.394263356924057,0.3492608368396759,-35.670257568359375,-36.63318634033203
36,22,local,bs1,0,-0.7363265156745911,-0.259802907705307,0.47652360796928406,-35.670257568359375,-36.63318634033203
36,23,local,bs2,0,-1.1570804119110107,-0.9237589836120605,0.2333214282989502,-35.670257568359375,-36.63318634033203
37,0,local,local,1,-0.7270488142967224,-0.7270488142967224,0.0,-29.519302368164062,-36.137001037597656
37,1,local,bs2,0,-0.5664631724357605,-0.2074621319770813,0.3590010404586792,-29.519302368164062,-36.137001037597656
37,2,local,bs1,0,-0.37073585391044617,-0.1145053282380104,0.25623053312301636,-29.519302368164062,-36.137001037597656
37,3,local,local,1,-0.7519358992576599,-0.7519358992576599,0.0,-29.519302368164062,-36.137001037597656
37,4,local,local,1,-1.0006754398345947,-1.0006754398345947,0.0,-29.519302368164062,-36.137001037597656
37,5,local,bs1,0,-0.9026609659194946,-0.613631010055542,0.28902995586395264,-29.519302368164062,-36.137001037597656
37,6,local,bs1,0,-0.5686010122299194,-0.34496602416038513,0.2236349880695343,-29.519302368164062,-36.137001037597656
37,7,local,local,1,-0.7872642874717712,-0.7872642874717712,0.0,-29.519302368164062,-36.137001037597656
37,8,local,local,1,-1.081754446029663,-1.081754446029663,0.0,-29.519302368164062,-36.137001037597656
37,9,local,bs1,0,-0.7019839286804199,-0.5739099979400635,0.12807393074035645,-29.519302368164062,-36.137001037597656
37,10,local,bs1,0,-0.9756466746330261,-0.5200876593589783,0.45555901527404785,-29.519302368164062,-36.137001037597656
37,11,local,local,1,-0.7067567706108093,-0.7067567706108093,0.0,-29.519302368164062,-36.137001037597656
37,12,local,local,1,-0.5662399530410767,-0.5662399530410767,0.0,-29.519302368164062,-36.137001037597656
37,13,local,local,1,-0.6255165338516235,-0.6255165338516235,0.0,-29.519302368164062,-36.137001037597656
37,14,local,local,1,-0.8098501563072205,-0.8098501563072205,0.0,-29.519302368164062,-36.137001037597656
37,15,local,local,1,-0.6938744187355042,-0.6938744187355042,0.0,-29.519302368164062,-36.137001037597656
37,16,local,local,1,-1.0095638036727905,-1.0095638036727905,0.0,-29.519302368164062,-36.137001037597656
37,17,local,bs1,0,-0.5511987209320068,-0.4175110459327698,0.13368767499923706,-29.519302368164062,-36.137001037597656
37,18,local,bs1,0,-0.6562288999557495,-0.42552343010902405,0.23070546984672546,-29.519302368164062,-36.137001037597656
37,19,local,bs1,0,-1.306300401687622,-0.8197294473648071,0.48657095432281494,-29.519302368164062,-36.137001037597656
37,20,local,bs2,0,-0.4894659221172333,-0.2954416871070862,0.1940242350101471,-29.519302368164062,-36.137001037597656
37,21,local,bs1,0,-0.6880450248718262,-0.35133761167526245,0.3367074131965637,-29.519302368164062,-36.137001037597656
37,22,local,bs2,0,-0.8929039239883423,-0.4894881546497345,0.4034157693386078,-29.519302368164062,-36.137001037597656
37,23,local,local,1,-0.6421921253204346,-0.6421921253204346,0.0,-29.519302368164062,-36.137001037597656
38,0,local,bs1,0,-0.9824594855308533,-0.6289222240447998,0.35353726148605347,-25.020593643188477,-35.41254425048828
38,1,local,bs1,0,-1.3419781923294067,-0.8229291439056396,0.5190490484237671,-25.020593643188477,-35.41254425048828
38,2,local,bs2,0,-1.2325190305709839,-0.9120385050773621,0.3204805254936218,-25.020593643188477,-35.41254425048828
38,3,local,bs1,0,-0.7604528069496155,-0.5497696995735168,0.21068310737609863,-25.020593643188477,-35.41254425048828
38,4,local,local,1,-0.6511217355728149,-0.6511217355728149,0.0,-25.020593643188477,-35.41254425048828
38,5,local,bs2,0,-0.6573407649993896,-0.45823290944099426,0.19910785555839539,-25.020593643188477,-35.41254425048828
38,6,local,bs2,0,-0.459186851978302,-0.3108667731285095,0.14832007884979248,-25.020593643188477,-35.41254425048828
38,7,local,local,1,-0.7108677625656128,-0.7108677625656128,0.0,-25.020593643188477,-35.41254425048828
38,8,local,local,1,-0.55287104845047,-0.55287104845047,0.0,-25.020593643188477,-35.41254425048828
38,9,local,local,1,-0.6321962475776672,-0.6321962475776672,0.0,-25.020593643188477,-35.41254425048828
38,10,local,local,1,-0.8831599950790405,-0.8831599950790405,0.0,-25.020593643188477,-35.41254425048828
38,11,local,bs2,0,-0.9124789834022522,-0.6887596249580383,0.22371935844421387,-25.020593643188477,-35.41254425048828
38,12,local,bs2,0,-1.1620762348175049,-1.000138282775879,0.16193795204162598,-25.020593643188477,-35.41254425048828
38,13,local,bs2,0,-0.9229228496551514,-0.6622304320335388,0.26069241762161255,-25.020593643188477,-35.41254425048828
38,14,local,local,1,-0.7309998273849487,-0.7309998273849487,0.0,-25.020593643188477,-35.41254425048828
38,15,local,local,1,-0.9199134111404419,-0.9199134111404419,0.0,-25.020593643188477,-35.41254425048828
38,16,local,local,1,-1.073591947555542,-1.073591947555542,0.0,-25.020593643188477,-35.41254425048828
38,17,local,bs1,0,-0.2988573908805847,-0.09855277836322784,0.20030461251735687,-25.020593643188477,-35.41254425048828
38,18,local,bs1,0,-0.39464864134788513,-0.20118992030620575,0.19345872104167938,-25.020593643188477,-35.41254425048828
38,19,local,local,1,-0.849489688873291,-0.849489688873291,0.0,-25.020593643188477,-35.41254425048828
38,20,local,bs1,0,-0.8160282969474792,-0.556915283203125,0.25911301374435425,-25.020593643188477,-35.41254425048828
38,21,local,local,1,-0.0005480231484398246,-0.0005480231484398246,0.0,-25.020593643188477,-35.41254425048828
38,22,local,bs2,0,-0.3846443295478821,-0.06186678260564804,0.32277753949165344,-25.020593643188477,-35.41254425048828
38,23,local,bs1,0,-0.7064214944839478,-0.5295542478561401,0.17686724662780762,-25.020593643188477,-35.41254425048828
39,0,local,local,1,-0.5190260410308838,-0.5190260410308838,0.0,-8.590067863464355,-33.6838493347168
39,1,local,local,1,-0.23081591725349426,-0.23081591725349426,0.0,-8.590067863464355,-33.6838493347168
39,2,local,bs2,0,-0.7136713266372681,-0.354324609041214,0.3593467175960541,-8.590067863464355,-33.6838493347168
39,3,local,local,1,-0.6491578817367554,-0.6491578817367554,0.0,-8.590067863464355,-33.6838493347168
39,4,local,local,1,-0.6888672709465027,-0.6888672709465027,0.0,-8.590067863464355,-33.6838493347168
39,5,local,local,1,-1.1435867547988892,-1.1435867547988892,0.0,-8.590067863464355,-33.6838493347168
39,6,local,local,1,-0.9413658976554871,-0.9413658976554871,0.0,-8.590067863464355,-33.6838493347168
39,7,local,local,1,-0.6973639726638794,-0.6973639726638794,0.0,-8.590067863464355,-33.6838493347168
39,8,local,local,1,-0.5663853883743286,-0.5663853883743286,0.0,-8.590067863464355,-33.6838493347168
39,9,local,local,1,-0.8791944980621338,-0.8791944980621338,0.0,-8.590067863464355,-33.6838493347168
39,10,local,local,1,-1.1299031972885132,-1.1299031972885132,0.0,-8.590067863464355,-33.6838493347168
39,11,local,local,1,-0.7281347513198853,-0.7281347513198853,0.0,-8.590067863464355,-33.6838493347168
39,12,local,bs1,0,-1.155630111694336,-0.6662771701812744,0.4893529415130615,-8.590067863464355,-33.6838493347168
39,13,local,local,1,-0.7784823179244995,-0.7784823179244995,0.0,-8.590067863464355,-33.6838493347168
39,14,local,local,1,-0.9038221836090088,-0.9038221836090088,0.0,-8.590067863464355,-33.6838493347168
39,15,local,bs2,0,-1.091410756111145,-0.8796278238296509,0.21178293228149414,-8.590067863464355,-33.6838493347168
39,16,local,local,1,-1.0080275535583496,-1.0080275535583496,0.0,-8.590067863464355,-33.6838493347168
39,17,local,bs1,0,-1.0065816640853882,-0.8585382699966431,0.14804339408874512,-8.590067863464355,-33.6838493347168
39,18,local,local,1,-0.9818326830863953,-0.9818326830863953,0.0,-8.590067863464355,-33.6838493347168
39,19,local,local,1,-1.057112693786621,-1.057112693786621,0.0,-8.590067863464355,-33.6838493347168
39,20,local,bs1,0,-0.7048347592353821,-0.5050918459892273,0.19974291324615479,-8.590067863464355,-33.6838493347168
39,21,local,bs1,0,-0.9683636426925659,-0.5015665888786316,0.4667970538139343,-8.590067863464355,-33.6838493347168
39,22,local,bs2,0,-0.887771487236023,-0.5725112557411194,0.31526023149490356,-8.590067863464355,-33.6838493347168
39,23,local,bs1,0,-0.7215110063552856,-0.5248098969459534,0.19670110940933228,-8.590067863464355,-33.6838493347168
40,0,local,local,1,-0.2677008807659149,-0.2677008807659149,0.0,-11.302170753479004,-32.30292892456055
40,1,local,bs2,0,-1.2610299587249756,-0.8520887494087219,0.40894120931625366,-11.302170753479004,-32.30292892456055
40,2,local,local,1,-1.1925638914108276,-1.1925638914108276,0.0,-11.302170753479004,-32.30292892456055
40,3,local,bs1,0,-0.6319922208786011,-0.41243189573287964,0.21956032514572144,-11.302170753479004,-32.30292892456055
40,4,local,local,1,-0.5997280478477478,-0.5997280478477478,0.0,-11.302170753479004,-32.30292892456055
40,5,local,bs1,0,-0.4588857889175415,-0.26407337188720703,0.19481241703033447,-11.302170753479004,-32.30292892456055
40,6,local,bs1,0,-0.3604884147644043,-0.11126206815242767,0.24922634661197662,-11.302170753479004,-32.30292892456055
40,7,local,bs2,0,-1.006289005279541,-0.6902811527252197,0.3160078525543213,-11.302170753479004,-32.30292892456055
40,8,local,local,1,-1.3148415088653564,-1.3148415088653564,0.0,-11.302170753479004,-32.30292892456055
40,9,local,local,1,-0.8621619939804077,-0.8621619939804077,0.0,-11.302170753479004,-32.30292892456055
40,10,local,local,1,-1.1365087032318115,-1.1365087032318115,0.0,-11.302170753479004,-32.30292892456055
40,11,local,local,1,-0.7802647948265076,-0.7802647948265076,0.0,-11.302170753479004,-32.30292892456055
40,12,local,local,1,-1.0418715476989746,-1.0418715476989746,0.0,-11.302170753479004,-32.30292892456055
40,13,local,local,1,-0.5965532660484314,-0.5965532660484314,0.0,-11.302170753479004,-32.30292892456055
40,14,local,local,1,-0.6427590847015381,-0.6427590847015381,0.0,-11.302170753479004,-32.30292892456055
40,15,local,bs2,0,-1.2843466997146606,-1.0741204023361206,0.21022629737854004,-11.302170753479004,-32.30292892456055
40,16,local,local,1,-1.1623294353485107,-1.1623294353485107,0.0,-11.302170753479004,-32.30292892456055
40,17,local,bs1,0,-0.6964808702468872,-0.36228853464126587,0.33419233560562134,-11.302170753479004,-32.30292892456055
40,18,local,local,1,-0.3733128309249878,-0.3733128309249878,0.0,-11.302170753479004,-32.30292892456055
40,19,local,local,1,-0.9415469169616699,-0.9415469169616699,0.0,-11.302170753479004,-32.30292892456055
40,20,local,bs1,0,-0.4948005676269531,-0.27500221133232117,0.21979835629463196,-11.302170753479004,-32.30292892456055
40,21,local,bs1,0,-0.7650655508041382,-0.6439396142959595,0.12112593650817871,-11.302170753479004,-32.30292892456055
40,22,local,local,1,-0.6634535789489746,-0.6634535789489746,0.0,-11.302170753479004,-32.30292892456055
40,23,local,bs1,0,-0.577847957611084,-0.40407848358154297,0.17376947402954102,-11.302170753479004,-32.30292892456055
41,0,local,bs2,0,-0.8216637969017029,-0.447105348110199,0.3745584487915039,-25.306310653686523,-31.206701278686523
41,1,local,bs1,0,-1.1011539697647095,-0.5581617951393127,0.5429921746253967,-25.306310653686523,-31.206701278686523
41,2,local,bs2,0,-1.2740917205810547,-0.9717841744422913,0.3023075461387634,-25.306310653686523,-31.206701278686523
41,3,local,bs1,0,-0.8030760288238525,-0.45472079515457153,0.348355233669281,-25.306310653686523,-31.206701278686523
41,4,local,local,1,-0.3661663234233856,-0.3661663234233856,0.0,-25.306310653686523,-31.206701278686523
41,5,local,bs2,0,-0.24547815322875977,-0.07357297092676163,0.17190518975257874,-25.306310653686523,-31.206701278686523
41,6,local,bs2,0,-0.6783043146133423,-0.2336239218711853,0.444680392742157,-25.306310653686523,-31.206701278686523
41,7,local,bs1,0,-1.1666955947875977,-0.6605290770530701,0.5061665177345276,-25.306310653686523,-31.206701278686523
41,8,local,local,1,-1.3355644941329956,-1.3355644941329956,0.0,-25.306310653686523,-31.206701278686523
